2026-04-19 00:07:35 | INFO     | GATv2:126 | PPO调度环境初始化完成 (动作空间=2: 批准/拒绝)
2026-04-19 00:08:20 | INFO     | GATv2:126 | Epoch 100/500, Loss: 0.001829, Acc: 0.9982 (Best: 0.001829 @ Epoch 100)
2026-04-19 00:08:20 | INFO     | GATv2:126 | Epoch 110/500, Loss: 0.001825, Acc: 0.9982 (Best: 0.001825 @ Epoch 110)
2026-04-19 00:08:20 | INFO     | GATv2:126 | Epoch 120/500, Loss: 0.001821, Acc: 0.9982 (Best: 0.001821 @ Epoch 120)
2026-04-19 00:08:21 | INFO     | GATv2:126 | Epoch 130/500, Loss: 0.001816, Acc: 0.9982 (Best: 0.001816 @ Epoch 130)
2026-04-19 00:08:21 | INFO     | GATv2:126 | Epoch 140/500, Loss: 0.001811, Acc: 0.9982 (Best: 0.001811 @ Epoch 140)
2026-04-19 00:08:21 | INFO     | GATv2:126 | Epoch 150/500, Loss: 0.001805, Acc: 0.9982 (Best: 0.001805 @ Epoch 150)
2026-04-19 00:08:21 | INFO     | GATv2:126 | Epoch 160/500, Loss: 0.001798, Acc: 0.9983 (Best: 0.001798 @ Epoch 160)
2026-04-19 00:08:21 | INFO     | GATv2:126 | Epoch 170/500, Loss: 0.001789, Acc: 0.9983 (Best: 0.001789 @ Epoch 170)
2026-04-19 00:08:21 | INFO     | GATv2:126 | Epoch 180/500, Loss: 0.001780, Acc: 0.9983 (Best: 0.001780 @ Epoch 180)
2026-04-19 00:08:21 | INFO     | GATv2:126 | Epoch 190/500, Loss: 0.001769, Acc: 0.9983 (Best: 0.001769 @ Epoch 190)
2026-04-19 00:08:21 | INFO     | GATv2:126 | Epoch 200/500, Loss: 0.001756, Acc: 0.9983 (Best: 0.001756 @ Epoch 200)
2026-04-19 00:08:21 | INFO     | GATv2:126 | Epoch 210/500, Loss: 0.001742, Acc: 0.9983 (Best: 0.001742 @ Epoch 210)
2026-04-19 00:08:21 | INFO     | GATv2:126 | Epoch 220/500, Loss: 0.001725, Acc: 0.9983 (Best: 0.001725 @ Epoch 220)
2026-04-19 00:08:21 | INFO     | GATv2:126 | Epoch 230/500, Loss: 0.001706, Acc: 0.9983 (Best: 0.001706 @ Epoch 230)
2026-04-19 00:08:22 | INFO     | GATv2:126 | Epoch 240/500, Loss: 0.001685, Acc: 0.9984 (Best: 0.001685 @ Epoch 240)
2026-04-19 00:08:22 | INFO     | GATv2:126 | Epoch 250/500, Loss: 0.001661, Acc: 0.9984 (Best: 0.001661 @ Epoch 250)
2026-04-19 00:08:22 | INFO     | GATv2:126 | Epoch 260/500, Loss: 0.001634, Acc: 0.9984 (Best: 0.001634 @ Epoch 260)
2026-04-19 00:08:22 | INFO     | GATv2:126 | Epoch 270/500, Loss: 0.001605, Acc: 0.9984 (Best: 0.001605 @ Epoch 270)
2026-04-19 00:08:22 | INFO     | GATv2:126 | Epoch 280/500, Loss: 0.001574, Acc: 0.9985 (Best: 0.001574 @ Epoch 280)
2026-04-19 00:08:22 | INFO     | GATv2:126 | Epoch 290/500, Loss: 0.001543, Acc: 0.9985 (Best: 0.001543 @ Epoch 290)
2026-04-19 00:08:22 | INFO     | GATv2:126 | Epoch 300/500, Loss: 0.001512, Acc: 0.9985 (Best: 0.001512 @ Epoch 300)
2026-04-19 00:08:22 | INFO     | GATv2:126 | Epoch 310/500, Loss: 0.001482, Acc: 0.9986 (Best: 0.001482 @ Epoch 310)
2026-04-19 00:08:22 | INFO     | GATv2:126 | Epoch 320/500, Loss: 0.001454, Acc: 0.9986 (Best: 0.001454 @ Epoch 320)
2026-04-19 00:08:22 | INFO     | GATv2:126 | Epoch 330/500, Loss: 0.001430, Acc: 0.9986 (Best: 0.001430 @ Epoch 330)
2026-04-19 00:08:22 | INFO     | GATv2:126 | Epoch 340/500, Loss: 0.001410, Acc: 0.9986 (Best: 0.001410 @ Epoch 340)
2026-04-19 00:08:23 | INFO     | GATv2:126 | Epoch 350/500, Loss: 0.001393, Acc: 0.9986 (Best: 0.001393 @ Epoch 350)
2026-04-19 00:08:23 | INFO     | GATv2:126 | Epoch 360/500, Loss: 0.001381, Acc: 0.9987 (Best: 0.001381 @ Epoch 360)
2026-04-19 00:08:23 | INFO     | GATv2:126 | Epoch 370/500, Loss: 0.001372, Acc: 0.9987 (Best: 0.001372 @ Epoch 370)
2026-04-19 00:08:23 | INFO     | GATv2:126 | Epoch 380/500, Loss: 0.001366, Acc: 0.9987 (Best: 0.001366 @ Epoch 380)
2026-04-19 00:08:24 | INFO     | GATv2:126 | Epoch 390/500, Loss: 0.001362, Acc: 0.9987 (Best: 0.001362 @ Epoch 390)
2026-04-19 00:08:24 | INFO     | GATv2:126 | Epoch 400/500, Loss: 0.001359, Acc: 0.9987 (Best: 0.001359 @ Epoch 400)
2026-04-19 00:08:24 | INFO     | GATv2:126 | Epoch 410/500, Loss: 0.001357, Acc: 0.9987 (Best: 0.001357 @ Epoch 410)
2026-04-19 00:08:24 | INFO     | GATv2:126 | Epoch 420/500, Loss: 0.001355, Acc: 0.9987 (Best: 0.001355 @ Epoch 420)
2026-04-19 00:08:24 | INFO     | GATv2:126 | Epoch 430/500, Loss: 0.001355, Acc: 0.9987 (Best: 0.001355 @ Epoch 430)
2026-04-19 00:08:24 | INFO     | GATv2:126 | Epoch 440/500, Loss: 0.001354, Acc: 0.9987 (Best: 0.001354 @ Epoch 440)
2026-04-19 00:08:24 | INFO     | GATv2:126 | Epoch 450/500, Loss: 0.001354, Acc: 0.9987 (Best: 0.001354 @ Epoch 448)
2026-04-19 00:08:24 | INFO     | GATv2:126 | Epoch 460/500, Loss: 0.001856, Acc: 0.9984 (Best: 0.001354 @ Epoch 448)
2026-04-19 00:08:25 | INFO     | GATv2:126 | Epoch 470/500, Loss: 0.001491, Acc: 0.9986 (Best: 0.001354 @ Epoch 448)
2026-04-19 00:08:25 | INFO     | GATv2:126 | Epoch 480/500, Loss: 0.001407, Acc: 0.9986 (Best: 0.001353 @ Epoch 478)
2026-04-19 00:08:25 | INFO     | GATv2:126 | Epoch 490/500, Loss: 0.001368, Acc: 0.9987 (Best: 0.001353 @ Epoch 478)
2026-04-19 00:08:25 | INFO     | GATv2:126 | Epoch 500/500, Loss: 0.001356, Acc: 0.9987 (Best: 0.001353 @ Epoch 491)
2026-04-19 00:08:25 | INFO     | GATv2:126 | 训练完成！最佳损失: 0.001353, 最终准确率: 0.9987 @ Epoch 491
2026-04-19 00:08:25 | INFO     | GATv2:126 | 模型已保存到: D:\file\4\labreserve\algorithm\models\gatv2_model.pth
2026-04-19 00:08:25 | INFO     | GATv2:126 | 提取节点嵌入向量...
2026-04-19 00:08:25 | INFO     | GATv2:126 | ✅ GATv2 增量训练完成，模型已更新保存
2026-04-19 00:08:25 | INFO     | GATv2:126 | 模型重新训练完成
2026-04-19 00:08:25 | INFO     | GATv2:126 | 后台训练任务完成
2026-04-19 00:09:59 | INFO     | GATv2:126 | 开始后台训练任务...
2026-04-19 00:09:59 | INFO     | GATv2:126 | 调度器已初始化，在现有模型基础上继续训练（增量模式）
2026-04-19 00:09:59 | INFO     | GATv2:126 | 📈 [训练模式] 增量训练 — 在已有模型基础上继续优化
2026-04-19 00:09:59 | INFO     | GATv2:126 | 开始PPO模型训练: 100 轮, max_steps=500
2026-04-19 00:09:59 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:09:59 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:09:59 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:09:59 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:09:59 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:09:59 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:09:59 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:09:59 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:09:59 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:09:59 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:09:59 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:09:59 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:09:59 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:09:59 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:09:59 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:09:59 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:09:59 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:09:59 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:09:59 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:09:59 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:00 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:00 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:00 | INFO     | GATv2:126 | Episode 5/100, Avg Reward: 94.30, Accuracy: 100.0%, Avg Loss: 661.6504, Steps/ep: ~5
2026-04-19 00:10:00 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:00 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:00 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:00 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:00 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:00 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:00 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:00 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:00 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:00 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:00 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:00 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:01 | INFO     | GATv2:126 | Episode 10/100, Avg Reward: 110.60, Accuracy: 97.8%, Avg Loss: 825.9045, Steps/ep: ~18
2026-04-19 00:10:01 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:01 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:01 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:01 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:01 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:01 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:01 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:01 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:01 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:01 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:01 | INFO     | GATv2:126 | Episode 15/100, Avg Reward: 97.70, Accuracy: 100.0%, Avg Loss: 651.9077, Steps/ep: ~12
2026-04-19 00:10:01 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:01 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:01 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:01 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:02 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:02 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:02 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:02 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:02 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:02 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:02 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:02 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:02 | INFO     | GATv2:126 | Episode 20/100, Avg Reward: 52.90, Accuracy: 100.0%, Avg Loss: 303.6430, Steps/ep: ~2
2026-04-19 00:10:02 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:02 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:02 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:02 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:02 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:02 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:03 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:03 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:03 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:03 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:03 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:03 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:03 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:03 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:03 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:03 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:03 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:03 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:03 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:03 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:03 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:03 | INFO     | GATv2:126 | Episode 25/100, Avg Reward: 105.30, Accuracy: 100.0%, Avg Loss: 863.1783, Steps/ep: ~10
2026-04-19 00:10:03 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:03 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:03 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:03 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:03 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:03 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:03 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:03 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:03 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:03 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:04 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:04 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:04 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:04 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:04 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:04 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:10:04 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:10:04 | INFO     | GATv2:126 | 加载已完成预约 22 条作为训练数据 (批准=22, 拒绝=0)
2026-04-19 00:10:04 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=22, 模式=训练
2026-04-19 00:10:04 | INFO     | GATv2:126 | 标签分布: 批准=22, 拒绝=0
2026-04-19 00:10:04 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
